id,fullName,name,type
n1671,@java+method#com.fsck.k9.activity.compose.PgpSignOnlyDialog.OnOpenPgpSignOnlyChangeListener.onOpenPgpSignOnlyChange(boolean),onOpenPgpSignOnlyChange,Operation
n1672,@java+method#com.fsck.k9.mail.filter.FixedLengthInputStreamTest.read_withOverSizedByteArray_shouldNotConsumeMoreThanLimitFromUnderlyingStream(),read_withOverSizedByteArray_shouldNotConsumeMoreThanLimitFromUnderlyingStream,Operation
n1673,@java+method#com.fsck.k9.message.quote.InsertableHtmlContent.insertIntoQuotedHeader(java.lang.String),insertIntoQuotedHeader,Operation
n1674,@java+method#com.fsck.k9.cache.EmailProviderCacheCursor.moveToPosition(int),moveToPosition,Operation
n1675,@java+constructor#com.fsck.k9.preferences.Settings.WebFontSizeSetting.WebFontSizeSetting(int),WebFontSizeSetting,Constructor
n1676,@java+constructor#com.fsck.k9.mailstore.StorageManager.ExternalStorageProvider.ExternalStorageProvider(),,Constructor
n1677,@java+field#org.openintents.openpgp.util.OpenPgpApi.RESULT_KEYS_CONFIRMED,RESULT_KEYS_CONFIRMED,Variable
n1678,"@java+method#com.fsck.k9.notification.NotificationActionService.archiveMessages(com.fsck.k9.provider.Intent,com.fsck.k9.Account,com.fsck.k9.controller.MessagingController)",archiveMessages,Operation
n1679,"@java+method#com.fsck.k9.ui.crypto.MessageCryptoHelper.onActivityResult(int,int,com.fsck.k9.provider.Intent)",onActivityResult,Operation
n168,"@java+method#com.fsck.k9.message.AutocryptStatusInteractor.retrieveCryptoProviderRecipientStatus(org.openintents.openpgp.util.OpenPgpApi,java.lang.String[])",retrieveCryptoProviderRecipientStatus,Operation
n1680,@java+method#com.fsck.k9.search.LocalSearch.getLeafSet(),getLeafSet,Operation
n1681,@java+field#com.fsck.k9.message.html.HtmlConverter.TEXT_TO_HTML_EXTRA_BUFFER_LENGTH,TEXT_TO_HTML_EXTRA_BUFFER_LENGTH,Variable
n1682,@java+method#com.fsck.k9.activity.Accounts.onResume(),onResume,Operation
n1683,@java+method#com.fsck.k9.fragment.MessageListFragment.isManualSearch(),isManualSearch,Operation
n1684,@java+method#com.fsck.k9.preferences.AccountSettings.convert(java.util.Map),convert,Operation
n1685,@java+constructor#com.fsck.k9.activity.K9ActivityCommon.K9ActivityCommon(com.fsck.k9.fragment.Activity),K9ActivityCommon,Constructor
n1686,@java+method#com.fsck.k9.helper.MessageHelperTest.testToFriendlyWithContactLookup(),testToFriendlyWithContactLookup,Operation
n1687,@java+method#com.fsck.k9.helper.Contacts.contactPickerIntent(),contactPickerIntent,Operation
n1688,@java+method#com.fsck.k9.mail.store.imap.ImapPusherTest.start_calledAfterStart_shouldStopFirstImapFolderPusher(),start_calledAfterStart_shouldStopFirstImapFolderPusher,Operation
n1689,@java+field#com.fsck.k9.activity.MessageList.mMenuButtonCheckMail,mMenuButtonCheckMail,Variable
n169,@java+field#com.fsck.k9.mailstore.migrations.MigrationTo60Test.PENDING_COMMAND_EXPUNGE,PENDING_COMMAND_EXPUNGE,Variable
n1690,@java+field#com.fsck.k9.notification.NotificationDataTest.account,account,Variable
n1691,@java+field#com.fsck.k9.view.FoldableLinearLayout.mIconActionCollapseId,mIconActionCollapseId,Variable
n1692,@java+field#com.fsck.k9.mail.store.imap.mockserver.MockImapServer.MockServerThread.serverSocket,serverSocket,Variable
n1693,@java+field#com.fsck.k9.helper.MergeCursor.mActiveCursorIndex,mActiveCursorIndex,Variable
n1694,@java+constructor#com.fsck.k9.controller.UidReverseComparator.UidReverseComparator(),,Constructor
n1695,@java+method#com.fsck.k9.mailstore.LocalMessage.delete().$anonymous1.doDbWork(com.fsck.k9.mailstore.SQLiteDatabase),doDbWork,Operation
n1696,"@java+method#com.fsck.k9.activity.misc.SwipeGestureDetector.OnSwipeGestureListener.onSwipeLeftToRight(com.fsck.k9.fragment.MotionEvent,com.fsck.k9.fragment.MotionEvent)",onSwipeLeftToRight,Operation
n1697,"@java+method#org.openintents.openpgp.util.OpenPgpApi.executeApi(com.fsck.k9.provider.Intent,org.openintents.openpgp.util.OpenPgpApi.OpenPgpDataSource,java.io.OutputStream)",executeApi,Operation
n1698,@java+field#com.fsck.k9.Account.localStorageProviderId,localStorageProviderId,Variable
n1699,@java+field#com.fsck.k9.activity.setup.FontSizeSettings.mMessageListSubject,mMessageListSubject,Variable
n17,@java+method#com.fsck.k9.preferences.SettingsImporterTest.getImportStreamContents_account(),getImportStreamContents_account,Operation
n170,@java+method#com.fsck.k9.activity.MessageCompose.$anonymous1.onMessageDataLoadFinished(com.fsck.k9.mailstore.LocalMessage),onMessageDataLoadFinished,Operation
n1700,"@java+method#com.fsck.k9.mailstore.MessageViewInfoExtractor.extractCryptoMessageForView(com.fsck.k9.mail.Message,java.util.ArrayList,com.fsck.k9.mail.Part,com.fsck.k9.mailstore.CryptoResultAnnotation)",extractCryptoMessageForView,Operation
n1701,@java+method#com.fsck.k9.mail.store.webdav.WebDavHandler.startDocument(),startDocument,Operation
n1702,@java+method#com.fsck.k9.Account.isRemoteSearchFullText(),isRemoteSearchFullText,Operation
n1703,@java+field#com.fsck.k9.activity.setup.AccountSettings.PREFERENCE_REMOTE_SEARCH_FULL_TEXT,PREFERENCE_REMOTE_SEARCH_FULL_TEXT,Variable
n1704,@java+field#com.fsck.k9.activity.setup.FolderSettings.PREFERENCE_PUSH_CLASS,PREFERENCE_PUSH_CLASS,Variable
n1705,"@java+constructor#com.fsck.k9.mail.store.imap.ImapFolder.ImapFolder(com.fsck.k9.mail.store.imap.ImapStore,java.lang.String)",ImapFolder,Constructor
n1706,"@java+method#com.fsck.k9.fragment.MessageListFragment.folderLoading(java.lang.String,boolean)",folderLoading,Operation
n1707,@java+constructor#java.lang.ClassCastException.ClassCastException(java.lang.String),,Constructor
n1708,@java+method#com.fsck.k9.crypto.MessageCryptoStructureDetectorTest.findEncrypted__withMultipartEncrypted__shouldReturnRoot(),findEncrypted__withMultipartEncrypted__shouldReturnRoot,Operation
n1709,@java+method#com.fsck.k9.mail.store.imap.SimpleImapSettings.setHost(java.lang.String),setHost,Operation
n171,@java+method#com.fsck.k9.fragment.AttachmentDownloadDialogFragment.onCreateDialog(com.fsck.k9.fragment.Bundle).$anonymous1.updateProgress(int),updateProgress,Operation
n1710,@java+class#com.fsck.k9.activity.misc.ContactPictureLoader.FallbackGlideBitmapDecoder,FallbackGlideBitmapDecoder,Structure
n1711,"@java+method#com.fsck.k9.mailstore.LocalFolder.saveMessageParts(com.fsck.k9.mailstore.SQLiteDatabase,com.fsck.k9.mail.Message)",saveMessageParts,Operation
n1712,"@java+method#com.fsck.k9.mailstore.migrations.MigrationTo55.createFtsSearchTable(com.fsck.k9.mailstore.SQLiteDatabase,com.fsck.k9.mailstore.migrations.MigrationsHelper)",createFtsSearchTable,Operation
n1713,@java+method#com.fsck.k9.fragment.MessageListFragment.isCheckMailSupported(),isCheckMailSupported,Operation
n1714,@java+method#com.fsck.k9.mail.store.imap.ImapStoreUriTest.testDecodeStoreUriImapTLS(),testDecodeStoreUriImapTLS,Operation
n1715,@java+field#com.fsck.k9.mail.ssl.TrustManagerFactoryTest.NOT_MATCHING_HOST,NOT_MATCHING_HOST,Variable
n1716,@java+field#com.fsck.k9.view.MessageCryptoStatusView.iconCombinedSecond,iconCombinedSecond,Variable
n1717,@java+method#com.fsck.k9.activity.ChooseFolder.ChooseFolderHandler.handleMessage(android.os.Message),handleMessage,Operation
n1718,@java+constructor#com.fsck.k9.provider.MessageProvider.SenderExtractor.SenderExtractor(),,Constructor
n1719,@java+field#com.fsck.k9.mailstore.migrations.MigrationTo60Test.FLAG,FLAG,Variable
n172,@java+method#org.openintents.openpgp.OpenPgpSignatureResult.getConfirmedUserIds(),getConfirmedUserIds,Operation
n1720,@java+field#com.fsck.k9.view.K9WebViewClient.attachmentResolver,attachmentResolver,Variable
n1721,@java+field#com.fsck.k9.mailstore.StorageManager.mListeners,mListeners,Variable
n1722,@java+method#com.fsck.k9.fragment.MessageListFragment.doNegativeClick(int),doNegativeClick,Operation
n1723,@java+method#com.fsck.k9.activity.Accounts.onCreateDialog(int).$anonymous4.run(),run,Operation
n1724,@java+method#com.fsck.k9.message.html.HttpUriParserTest.domainWithTrailingAngleBracket(),domainWithTrailingAngleBracket,Operation
n1725,@java+field#com.fsck.k9.mail.store.pop3.Pop3Store.TOP_COMMAND,TOP_COMMAND,Variable
n1726,@java+field#com.fsck.k9.mail.oauth.OAuth2TokenProvider.OAUTH2_TIMEOUT,OAUTH2_TIMEOUT,Variable
n1727,@java+field#com.fsck.k9.activity.setup.FontSizeSettings.PREFERENCE_MESSAGE_VIEW_TO_FONT,PREFERENCE_MESSAGE_VIEW_TO_FONT,Variable
n1728,@java+field#com.fsck.k9.mail.store.imap.SimpleImapSettings.password,password,Variable
n1729,@java+class#com.fsck.k9.view.RecipientSelectView.Recipient,Recipient,Structure
n173,"@java+constructor#java.util.Date.Date(int,int,int)",,Constructor
n1730,@java+constructor#com.fsck.k9.mail.store.imap.ImapStore.StoreImapSettings.StoreImapSettings(),,Constructor
n1731,"@java+method#com.fsck.k9.crypto.MessageCryptoStructureDetector.findPrimaryPartInMixed(com.fsck.k9.mail.Part,java.util.List)",findPrimaryPartInMixed,Operation
n1732,@java+constructor#java.lang.NullPointerException.NullPointerException(java.lang.String),,Constructor
n1733,"@java+method#com.fsck.k9.mailstore.MessageViewInfoExtractor.buildText(com.fsck.k9.mail.internet.Viewable,boolean)",buildText,Operation
n1734,@java+method#com.fsck.k9.search.ConditionsTreeNode.getLeafSet(java.util.Set),getLeafSet,Operation
n1735,@java+method#com.fsck.k9.mail.transport.WebDavTransport.open(),open,Operation
n1736,@java+class#com.fsck.k9.provider.DecryptedFileProvider,DecryptedFileProvider,Structure
n1737,@java+field#com.fsck.k9.autocrypt.AutocryptHeader.AUTOCRYPT_HEADER,AUTOCRYPT_HEADER,Variable
n1738,@java+field#com.fsck.k9.controller.MessagingControllerTest.controller,controller,Variable
n1739,"@java+method#com.fsck.k9.notification.DeviceNotifications.createSimpleSummaryNotification(com.fsck.k9.Account,int)",createSimpleSummaryNotification,Operation
n174,@java+method#com.fsck.k9.notification.AuthenticationErrorNotificationsTest.clearAuthenticationErrorNotification_withOutgoingServer_shouldCancelNotification(),clearAuthenticationErrorNotification_withOutgoingServer_shouldCancelNotification,Operation
n1740,@java+class#com.fsck.k9.mail.store.imap.ImapResponseParserTest,ImapResponseParserTest,Structure
n1741,@java+method#com.fsck.k9.message.extractors.TextPartFinderTest.findFirstTextPart_withMultipartAlternativeContainingMultipartRelatedContainingTextHtmlFirst(),findFirstTextPart_withMultipartAlternativeContainingMultipartRelatedContainingTextHtmlFirst,Operation
n1742,@java+field#org.openintents.openpgp.util.OpenPgpAppPreference.OpenPgpProviderEntry.icon,icon,Variable
n1743,@java+method#com.fsck.k9.mail.store.pop3.Pop3Store.Pop3Folder.delete(boolean),delete,Operation
n1744,@java+field#com.fsck.k9.service.RemoteControlService.SET_ACTION,SET_ACTION,Variable
n1745,"@java+constructor#com.fsck.k9.mailstore.CryptoResultAnnotation.CryptoResultAnnotation(com.fsck.k9.mailstore.CryptoResultAnnotation.CryptoError,com.fsck.k9.mail.internet.MimeBodyPart,org.openintents.openpgp.OpenPgpDecryptionResult,org.openintents.openpgp.OpenPgpSignatureResult,com.fsck.k9.message.PendingIntent,com.fsck.k9.message.PendingIntent,org.openintents.openpgp.OpenPgpError,boolean)",CryptoResultAnnotation,Constructor
n1746,@java+method#com.fsck.k9.activity.misc.ContactPictureLoaderTest.calcUnknownContactLetter_withAsciiName(),calcUnknownContactLetter_withAsciiName,Operation
n1747,"@java+method#com.fsck.k9.notification.NotificationActionCreator.getMarkAsReadPendingIntent(com.fsck.k9.Account,java.util.List,int,com.fsck.k9.controller.Context,int)",getMarkAsReadPendingIntent,Operation
n1748,"@java+method#com.fsck.k9.activity.Accounts.PasswordPromptDialog.onTextChanged(java.lang.CharSequence,int,int,int)",onTextChanged,Operation
n1749,@java+method#com.fsck.k9.mail.store.imap.mockserver.MockImapServer.MockServerThread.enableCompression(java.net.Socket),enableCompression,Operation
n175,@java+method#com.fsck.k9.mail.store.webdav.WebDavFolderTest.folder_does_not_start_open(),folder_does_not_start_open,Operation
n1750,"@java+method#com.fsck.k9.fragment.MessageListAdapter.setBackgroundColor(com.fsck.k9.fragment.View,boolean,boolean)",setBackgroundColor,Operation
n1751,@java+method#com.fsck.k9.fragment.MessageListFragment.MessageListFragmentListener.onResendMessage(com.fsck.k9.activity.MessageReference),onResendMessage,Operation
n1752,@java+constructor#java.lang.RuntimeException.RuntimeException(java.lang.String),,Constructor
n1753,@java+class#com.fsck.k9.notification.NotificationIdsTest,NotificationIdsTest,Structure
n1754,@java+field#com.fsck.k9.activity.setup.AccountSetupOutgoing.clientCertificateChangedListener,clientCertificateChangedListener,Variable
n1755,@java+method#com.fsck.k9.Account.setDescription(java.lang.String),setDescription,Operation
n1756,"@java+method#com.fsck.k9.fragment.MessageListFragment.MessageListFragmentListener.startSearch(com.fsck.k9.Account,java.lang.String)",startSearch,Operation
n1757,@java+field#com.fsck.k9.activity.FolderInfoHolder.unreadMessageCount,unreadMessageCount,Variable
n1758,@java+method#com.fsck.k9.activity.MessageLoaderHelper.onDestroy(),onDestroy,Operation
n1759,@java+method#com.fsck.k9.view.MessageHeader.setOnFlagListener(com.fsck.k9.view.OnClickListener),setOnFlagListener,Operation
n176,@java+class#com.fsck.k9.preferences.AccountSettings.StorageProviderSetting,StorageProviderSetting,Structure
n1760,"@java+constructor#com.fsck.k9.view.RecipientSelectView.RecipientSelectView(com.fsck.k9.controller.Context,com.fsck.k9.view.AttributeSet)",RecipientSelectView,Constructor
n1761,@java+method#com.fsck.k9.message.MessageBuilder.Callback.onMessageBuildCancel(),onMessageBuildCancel,Operation
n1762,@java+field#com.fsck.k9.activity.setup.AccountSetupOutgoing.mSecurityTypeView,mSecurityTypeView,Variable
n1763,@java+field#com.fsck.k9.activity.setup.FolderSettings.mPushClass,mPushClass,Variable
n1764,@java+class#org.openintents.openpgp.util.ParcelFileDescriptorUtil.DataSourceTransferThread,DataSourceTransferThread,Structure
n1765,"@java+method#com.fsck.k9.message.html.HtmlConverter.appendbq(java.lang.StringBuilder,int,int)",appendbq,Operation
n1766,@java+field#com.fsck.k9.K9.mGesturesEnabled,mGesturesEnabled,Variable
n1767,@java+method#com.fsck.k9.mail.filter.EOLConvertingOutputStreamTest.endWithCrLfAndFlush_endingWithCr_shouldCompleteNewline(),endWithCrLfAndFlush_endingWithCr_shouldCompleteNewline,Operation
n1768,@java+field#com.fsck.k9.view.MessageHeader.mCcLabel,mCcLabel,Variable
n1769,"@java+method#com.fsck.k9.mail.store.webdav.WebDavFolder.moveOrCopyMessages(java.util.List,java.lang.String,boolean)",moveOrCopyMessages,Operation
n177,"@java+constructor#com.fsck.k9.activity.Accounts.ImportAsyncTask.ImportAsyncTask(com.fsck.k9.activity.Accounts,boolean,java.util.List,boolean,com.fsck.k9.provider.Uri)",ImportAsyncTask,Constructor
n1770,"@java+method#com.fsck.k9.controller.MessagingController.downloadSmallMessages(com.fsck.k9.Account,com.fsck.k9.mail.Folder,com.fsck.k9.mailstore.LocalFolder,java.util.List,java.util.concurrent.atomic.AtomicInteger,int,java.util.concurrent.atomic.AtomicInteger,int,com.fsck.k9.mail.FetchProfile).$anonymous1.messageStarted(java.lang.String,int,int)",messageStarted,Operation
n1771,"@java+method#com.fsck.k9.notification.WearNotifications.addMarkAsSpamAction(com.fsck.k9.notification.WearableExtender,com.fsck.k9.notification.NotificationHolder)",addMarkAsSpamAction,Operation
n1772,"@java+method#com.fsck.k9.activity.compose.AttachmentPresenter.onActivityResult(int,int,com.fsck.k9.provider.Intent)",onActivityResult,Operation
n1773,@java+constructor#com.fsck.k9.mailstore.LocalStore.getMessageCount().$anonymous1.(),,Constructor
n1774,@java+field#com.fsck.k9.mailstore.LocalMessage.subject,subject,Variable
n1775,@java+method#com.fsck.k9.mail.store.imap.ImapFolderTest.areMoreMessagesAvailable_withAdditionalMessages_shouldReturnTrue(),areMoreMessagesAvailable_withAdditionalMessages_shouldReturnTrue,Operation
n1776,@java+method#com.fsck.k9.mail.internet.MimeMessageParseTest.parseWithRecurse(java.io.InputStream),parseWithRecurse,Operation
n1777,@java+field#com.fsck.k9.activity.compose.RecipientLoader.SORT_ORDER,SORT_ORDER,Variable
n1778,@java+method#com.fsck.k9.preferences.StorageEditor.commitChanges(),commitChanges,Operation
n1779,@java+method#com.fsck.k9.controller.MessagingControllerTest.sendPendingMessagesSynchronous_whenMessageSentSuccesfully_shouldUpdateProgress(),sendPendingMessagesSynchronous_whenMessageSentSuccesfully_shouldUpdateProgress,Operation
n178,@java+method#com.fsck.k9.K9.getSplitViewMode(),getSplitViewMode,Operation
n1780,@java+field#com.fsck.k9.K9.Intents.EmailReceived.EXTRA_SENT_DATE,EXTRA_SENT_DATE,Variable
n1781,@java+method#com.fsck.k9.notification.NotificationController.createNotificationBuilder(),createNotificationBuilder,Operation
n1782,@java+constructor#com.fsck.k9.fragment.MessageListHandler.updateFooter(java.lang.String).$anonymous1.(),,Constructor
n1783,@java+class#com.fsck.k9.ui.crypto.OpenPgpApiFactory,OpenPgpApiFactory,Structure
n1784,@java+method#com.fsck.k9.Account.hasSpamFolder(),hasSpamFolder,Operation
n1785,"@java+constructor#com.fsck.k9.activity.compose.SaveMessageTask.SaveMessageTask(com.fsck.k9.controller.Context,com.fsck.k9.Account,com.fsck.k9.helper.Contacts,com.fsck.k9.activity.compose.Handler,com.fsck.k9.mail.Message,long,boolean)",SaveMessageTask,Constructor
n1786,@java+field#com.fsck.k9.activity.MessageLoaderHelper.callback,callback,Variable
n1787,@java+method#com.fsck.k9.controller.MessagingControllerPushReceiver.getContext(),getContext,Operation
n1788,"@java+method#com.fsck.k9.view.RecipientSelectView.setCryptoProvider(java.lang.String,boolean)",setCryptoProvider,Operation
n1789,@java+field#com.fsck.k9.mail.store.pop3.Pop3Store.Pop3Capabilities.external,external,Variable
n179,@java+method#com.fsck.k9.activity.FolderList.FolderListAdapter.$anonymous1.listFoldersFinished(com.fsck.k9.Account),listFoldersFinished,Operation
n1790,@java+method#com.fsck.k9.activity.compose.AttachmentPresenter.postPerformStalledAction().$anonymous1.run(),run,Operation
n1791,@java+class#com.fsck.k9.controller.MessagingControllerCommands.PendingCommand,PendingCommand,Structure
n1792,@java+class#com.fsck.k9.preferences.SettingsImporter.AccountDescriptionPair,AccountDescriptionPair,Structure
